FID,CLSFID,ID_Country,ORIG_FID,Lat,Lon
179,7075,7075 Denmark,179,76.087589256100003,-65.854167822899996
180,7076,7076 Denmark,180,76.060033100900000,-65.750027124300004
181,7077,7077 Denmark,181,76.018683118300004,-65.482540493900004
182,7078,7078 Denmark,182,76.122453123900002,-65.193976152100007
183,8540,8540 Denmark,183,62.062423684700001,-7.231458646070000
184,8544,8544 Denmark,184,62.081068209300000,-6.999735713960000
185,8545,8545 Denmark,185,62.136449052300001,-6.852021918090000
186,8547,8547 Denmark,186,61.795357677600002,-6.764302553640000
187,8550,8550 Denmark,187,61.459905309200003,-6.828800367530000
188,8552,8552 Denmark,188,62.286424047499999,-6.480879041830000
189,8268,8268 Iceland,189,65.721895886400006,-20.263812215900000
190,8269,8269 Iceland,190,66.124066001200006,-16.898851570500000
191,8270,8270 Iceland,191,65.580197763300006,-14.435002107200001
192,8255,8255 Iceland,192,65.013620573200001,-22.783188386300001
193,8266,8266 Iceland,193,65.835128762300002,-22.656251872399999
194,8265,8265 Iceland,194,63.622215249299998,-17.965278598200001
195,8267,8267 Iceland,195,64.193414313500000,-15.771211517899999
196,8254,8254 Iceland,196,64.394221423100007,-21.704304684000000
197,8256,8256 Iceland,197,64.349341552200002,-22.073363099200002
198,8257,8257 Iceland,198,64.297885873200002,-22.032084433600001
199,8258,8258 Iceland,199,64.370597939500001,-21.425174949799999
200,8259,8259 Iceland,200,63.979717233199999,-22.385280578000000
201,8264,8264 Iceland,201,63.627805426099997,-20.406846555200001
202,8260,8260 Iceland,202,64.118271922600002,-21.931262998499999
203,8261,8261 Iceland,203,64.142285050599995,-21.968935518500000
204,8262,8262 Iceland,204,64.156230577000002,-21.850559477699999
205,8263,8263 Iceland,205,64.355876953500001,-21.701353957599999
206,8945,8945 Norway,206,79.335266085100002,14.153887769800001
207,9089,9089 Norway,207,80.352239409999996,18.443948254199999
208,9108,9108 Norway,208,80.483622384100002,19.993837042500001
209,9182,9182 Norway,209,80.092988916199999,22.089057385899999
210,9129,9129 Norway,210,80.727491422200004,20.762616218800002
211,9134,9134 Norway,211,80.661531398400001,21.197341895000001
212,9204,9204 Norway,212,80.443156226699998,24.267944712199998
213,9183,9183 Norway,213,80.185264558900002,26.479166023699999
214,9184,9184 Norway,214,80.183749699399996,26.625071927200000
215,9185,9185 Norway,215,80.177043886299998,26.729166976799998
216,9186,9186 Norway,216,80.123928185400004,26.974130331000001
217,9187,9187 Norway,217,80.085189280099996,27.219955213500000
218,9188,9188 Norway,218,80.012948394199995,27.156079085300000
219,9226,9226 Norway,219,80.166135352300003,27.877750947900001
220,9254,9254 Norway,220,80.176307732400005,32.541969798300002
221,8934,8934 Norway,221,79.650926637300003,10.894370325300001
222,8935,8935 Norway,222,79.776290529299999,10.830173328400001
223,8943,8943 Norway,223,78.541620719999997,11.326254710400001
224,8966,8966 Norway,224,78.109092990500002,14.845278778200001
225,8967,8967 Norway,225,77.177394484000004,14.729876520800000
226,8968,8968 Norway,226,76.970117173800006,16.000247852499999
227,8946,8946 Norway,227,79.769955694499998,17.972093587500002
228,8947,8947 Norway,228,79.512148782200001,18.032799160300002
229,8948,8948 Norway,229,79.599010439099999,18.485361111000000
230,8949,8949 Norway,230,79.570479524899994,18.610403577700001
231,8950,8950 Norway,231,79.549855319000002,18.693263051399999
232,8951,8951 Norway,232,79.352484954999994,18.869582668400000
233,8952,8952 Norway,233,79.146752313600004,19.103903648300001
234,8953,8953 Norway,234,79.180000073299993,19.400647554999999
235,8954,8954 Norway,235,79.155462718999999,19.674782689200001
236,8955,8955 Norway,236,79.062392234900003,19.851670879200000
237,8956,8956 Norway,237,79.010949944800004,19.958317201100002
238,8957,8957 Norway,238,78.982325786600001,20.294318785800002
239,8963,8963 Norway,239,78.641149685100004,20.166282652100001
240,8964,8964 Norway,240,78.535195082000001,19.634718477700002
241,8965,8965 Norway,241,78.476615877599997,19.275135049100001
242,8969,8969 Norway,242,76.804180920899995,16.931808785499999
243,8970,8970 Norway,243,77.142228279700007,17.397121572800000
244,8971,8971 Norway,244,77.496044131000005,17.824362765499998
245,8972,8972 Norway,245,78.033618689899996,18.458229113200002
246,8973,8973 Norway,246,78.467810738500006,19.124993096099999
247,8974,8974 Norway,247,78.470901461099999,19.191800126499999
248,9110,9110 Norway,248,79.346291115599996,19.904123620699998
249,9170,9170 Norway,249,79.448501939500005,20.504767789999999
250,9180,9180 Norway,250,79.732420281800003,19.813709082599999
251,9181,9181 Norway,251,79.726764237099999,19.037994747399999
252,8958,8958 Norway,252,78.924610109599996,20.645833975399999
253,8959,8959 Norway,253,78.892211885699993,21.093887334400002
254,8960,8960 Norway,254,78.624420137800001,20.543244368200000
255,8961,8961 Norway,255,78.626434297900005,20.511203772300000
256,8962,8962 Norway,256,78.639952966899997,20.438083339300000
257,9114,9114 Norway,257,79.000772952600002,20.448149825400002
258,9116,9116 Norway,258,78.214982957700002,20.660306225199999
259,9117,9117 Norway,259,78.321662203399995,20.483879012900001
260,9118,9118 Norway,260,78.441543582700007,20.407994100800000
261,9119,9119 Norway,261,78.472145052299993,20.124858863299998
262,9120,9120 Norway,262,78.542306671899993,20.833491760299999
263,9121,9121 Norway,263,78.580344305500006,21.604386037200001
264,9122,9122 Norway,264,78.577339720400005,21.936443929599999
265,9123,9123 Norway,265,78.488550800300004,22.232007406600001
266,9124,9124 Norway,266,78.365183284699995,22.227196254399999
267,9125,9125 Norway,267,78.267929265999996,22.259517209700000
268,9126,9126 Norway,268,78.233560389700003,21.473064060999999
269,9145,9145 Norway,269,77.256929586599995,22.570561002600002
270,9146,9146 Norway,270,77.317325625999999,22.441577968099999
271,9147,9147 Norway,271,77.381168130399999,22.468597432599999
272,9148,9148 Norway,272,77.458946200000000,22.540060045299999
273,9149,9149 Norway,273,77.569821338400004,22.473994022799999
274,9150,9150 Norway,274,77.495391248600001,22.126417137800001
275,9151,9151 Norway,275,77.492897005600000,22.083333971900000
276,9152,9152 Norway,276,78.127565080599993,23.408530297500000
277,9153,9153 Norway,277,77.940589132200003,23.415865499399999
278,9154,9154 Norway,278,77.695298591200000,24.353396319600002
279,9155,9155 Norway,279,77.593446361600002,23.988493733300000
280,9156,9156 Norway,280,77.571528958000002,23.968569403699998
281,9157,9157 Norway,281,77.550785036600004,23.949892997100001
282,9158,9158 Norway,282,77.529744645400001,23.929161239199999
283,9159,9159 Norway,283,77.506790131499997,23.904653694499999
284,9160,9160 Norway,284,77.490798922099998,23.860897063700001
285,9161,9161 Norway,285,77.469966860400007,23.798482894500001
286,9162,9162 Norway,286,77.449722843000004,23.736250610199999
287,9163,9163 Norway,287,77.389831824100000,23.170377567999999
288,9164,9164 Norway,288,79.212104406899996,22.992943023100000
289,9165,9165 Norway,289,79.189083350100006,23.291621273800001
290,9166,9166 Norway,290,79.276634044700003,24.266369535999999
291,9167,9167 Norway,291,79.275218903500004,22.705667406500002
292,9168,9168 Norway,292,79.405773792800005,22.145628638600002
293,9169,9169 Norway,293,79.394436779100005,21.416667672399999
294,9171,9171 Norway,294,79.598942810300002,20.354150324100001
295,9172,9172 Norway,295,79.607277401700003,20.790748942299999
296,9173,9173 Norway,296,79.715833546799999,21.333342036000001
297,9174,9174 Norway,297,79.707807914200004,21.645842732399998
298,9175,9175 Norway,298,79.704787598999999,21.846294439600001
299,9176,9176 Norway,299,79.832264118500007,21.586568898599999
300,9177,9177 Norway,300,79.801082113600003,20.791670610000001
301,9178,9178 Norway,301,79.796371431500006,20.583333022500000
302,9179,9179 Norway,302,79.790908199499995,20.333219807500001
303,9216,9216 Norway,303,76.578488079500005,25.258918993900000
304,9189,9189 Norway,304,79.664569114900004,26.189614011800000
305,9224,9224 Norway,305,78.747956813299993,26.718192641000002
306,9227,9227 Norway,306,78.905572043000006,28.865121901500000
307,9100,9100 Norway,307,74.363784103000000,19.023325885700000
308,8452,8452 Norway,308,71.007763760200007,-8.528949316869999
309,9514,9514 Russian Federation,309,80.806630364800000,79.175240698200000
310,9515,9515 Russian Federation,310,80.844946456599999,78.974460489799995
311,9516,9516 Russian Federation,311,80.814013884600001,79.719720927200001
312,9989,9989 Russian Federation,312,81.072615759399994,90.514654554399996
313,9990,9990 Russian Federation,313,81.184018642699996,89.959899161500005
314,9991,9991 Russian Federation,314,81.205688461299999,90.053035575400003
315,9992,9992 Russian Federation,315,81.210508056099997,90.073742364300003
316,10003,10003 Russian Federation,316,80.047394573099993,91.092736558599995
317,10004,10004 Russian Federation,317,80.064403621599993,90.890223022100002
318,10030,10030 Russian Federation,318,80.461906172100001,91.930436111600002
319,10032,10032 Russian Federation,319,80.386657700000001,91.791667789599998
320,10034,10034 Russian Federation,320,80.179252713500006,92.098097358499999
321,9509,9509 Russian Federation,321,79.600658369000001,76.834076020500007
322,9524,9524 Russian Federation,322,75.284949263800002,81.760144663500000
323,9525,9525 Russian Federation,323,75.343974246499997,81.512508800600003
324,9526,9526 Russian Federation,324,75.394133041700002,81.883437658399998
325,9529,9529 Russian Federation,325,75.876333401799997,81.906360570100006
326,9530,9530 Russian Federation,326,75.929112695000001,81.566202513500002
327,9531,9531 Russian Federation,327,75.898807840100005,81.918835226799999
328,9536,9536 Russian Federation,328,77.471295976099995,82.352184478799998
329,9537,9537 Russian Federation,329,77.492410289500000,82.142980486100001
330,9538,9538 Russian Federation,330,77.515321541800006,82.373807294700001
331,9548,9548 Russian Federation,331,75.943816191099998,82.777912278000002
332,9960,9960 Russian Federation,332,77.094246312400003,88.799336915200001
333,9961,9961 Russian Federation,333,77.164947492899998,89.167247666600005
334,9962,9962 Russian Federation,334,77.215540197500005,89.138303304999994
335,9963,9963 Russian Federation,335,77.173401461699996,89.434158037600000
336,9964,9964 Russian Federation,336,77.183029157899995,89.161800278800001
337,9965,9965 Russian Federation,337,77.166229231200006,89.167247666600005
338,9994,9994 Russian Federation,338,79.668888650000000,91.412799814200000
339,9995,9995 Russian Federation,339,79.708781664200004,91.164761380900003
340,9996,9996 Russian Federation,340,79.716741070699996,91.534283020199993
341,9997,9997 Russian Federation,341,77.607984131999999,91.861264210399995
342,9998,9998 Russian Federation,342,77.629566469799997,91.760298621999993
343,9999,9999 Russian Federation,343,77.654284087099995,91.919628420600006
344,10000,10000 Russian Federation,344,79.424852859400005,92.131556924099996
345,10001,10001 Russian Federation,345,79.804502226300002,91.759652268099998
346,10002,10002 Russian Federation,346,79.884637057800006,91.107291187700000
347,10036,10036 Russian Federation,347,78.154300863800003,93.661250719099996
348,10037,10037 Russian Federation,348,78.173043962400001,93.547787604500002
349,10038,10038 Russian Federation,349,78.206161471800002,93.675798875100000
350,10178,10178 Russian Federation,350,78.193449261500007,106.136923693000000
351,10179,10179 Russian Federation,351,78.259525813400003,106.030328986000001
352,10180,10180 Russian Federation,352,78.225682276800001,106.427994333000001
353,10187,10187 Russian Federation,353,78.087288468899999,107.095287478000003
354,9518,9518 Russian Federation,354,74.543249133900005,79.330343863400003
355,9519,9519 Russian Federation,355,74.596872430700003,79.156453425699993
356,9520,9520 Russian Federation,356,74.617006846500004,79.390697023200005
357,9281,9281 Russian Federation,357,80.554603691200001,46.810447992100002
358,9282,9282 Russian Federation,358,80.216922845799999,47.365207413000000
359,9283,9283 Russian Federation,359,80.283548095499995,46.640395875099998
360,9284,9284 Russian Federation,360,80.523262709600004,49.198305396300000
361,9286,9286 Russian Federation,361,80.086555743000005,49.510911862400000
362,9288,9288 Russian Federation,362,80.231612151700006,49.925492585699999
363,9289,9289 Russian Federation,363,81.061881752000005,50.670524159400003
364,9292,9292 Russian Federation,364,80.055664836399998,50.770002995799999
365,9306,9306 Russian Federation,365,80.595405552700001,53.301380082000001
366,9307,9307 Russian Federation,366,80.179914995100006,53.030374720600001
367,9308,9308 Russian Federation,367,80.211897101999995,54.302393161200001
368,9309,9309 Russian Federation,368,80.449924188300002,54.051395930900000
369,9310,9310 Russian Federation,369,80.466187564899997,53.806200115800003
370,9311,9311 Russian Federation,370,80.489621113300004,53.846555109100002
371,9312,9312 Russian Federation,371,80.499318191100002,53.832365479499998
372,9313,9313 Russian Federation,372,80.546096775999999,54.151931685599997
373,9314,9314 Russian Federation,373,81.291702244700005,54.259765540099998
374,9315,9315 Russian Federation,374,81.347855595499993,54.120326321400000
375,9316,9316 Russian Federation,375,81.337038905300005,54.283481749400003
376,9318,9318 Russian Federation,376,80.479394245600005,54.608442037499998
377,9319,9319 Russian Federation,377,80.885421949000005,54.965693516400002
378,9320,9320 Russian Federation,378,80.552123260800002,54.901378394399998
379,9321,9321 Russian Federation,379,80.231067060599997,54.997602500399999
380,9322,9322 Russian Federation,380,80.254725339900006,54.865470750800000
381,9323,9323 Russian Federation,381,80.324740919700005,55.201433091500000
382,9324,9324 Russian Federation,382,80.427227481700001,55.169628153500000
383,9347,9347 Russian Federation,383,80.834212144199995,56.071878692500000
384,9325,9325 Russian Federation,384,80.423601901699996,56.058773774899997
385,9326,9326 Russian Federation,385,80.645717372799993,56.193914436500002
386,9327,9327 Russian Federation,386,81.260269139700000,56.602630524600002
387,9328,9328 Russian Federation,387,80.073784407100007,56.255863473300003
388,9329,9329 Russian Federation,388,80.110266215199999,55.732729857300001
389,9330,9330 Russian Federation,389,80.334797781099994,56.456602237600002
390,9356,9356 Russian Federation,390,81.221720033500006,57.535460683300002
391,9357,9357 Russian Federation,391,80.639616833700003,57.624920339699997
392,9360,9360 Russian Federation,392,80.949751710599998,57.181920797799997
393,9361,9361 Russian Federation,393,80.132129933000002,57.383331747600003
394,9362,9362 Russian Federation,394,80.475877644500002,56.952093141500001
395,9363,9363 Russian Federation,395,80.271991830700003,58.124028237700003
396,9366,9366 Russian Federation,396,81.688497282300006,57.988988246100000
397,9367,9367 Russian Federation,397,81.725609959200000,57.898656813700001
398,9368,9368 Russian Federation,398,81.736076606500006,58.670672407200001
399,9369,9369 Russian Federation,399,81.396604807599999,57.647181688700002
400,9370,9370 Russian Federation,400,81.095609656299999,58.269431508899999
401,9371,9371 Russian Federation,401,81.112933958400006,58.398346630799999
402,9372,9372 Russian Federation,402,81.613173778000004,58.472859311400001
403,9373,9373 Russian Federation,403,80.883319943700002,58.418954940299997
404,9374,9374 Russian Federation,404,80.636598965399997,58.694978883300003
405,9379,9379 Russian Federation,405,81.287915287000004,58.918057140899997
406,9380,9380 Russian Federation,406,80.106366890299995,59.299620098399998
407,9382,9382 Russian Federation,407,81.176754299600006,59.427004981000003
408,9385,9385 Russian Federation,408,80.173307421700002,60.092704660300001
409,9387,9387 Russian Federation,409,81.270197883700007,60.084919378499997
410,9388,9388 Russian Federation,410,81.290213614300001,59.756292850100003
411,9389,9389 Russian Federation,411,81.303601838999995,60.214528913199999
412,9391,9391 Russian Federation,412,80.463645217099995,60.144646995700001
413,9392,9392 Russian Federation,413,80.518898372199999,59.266324994900003
414,9393,9393 Russian Federation,414,80.569504838100002,59.333299835900000
415,9394,9394 Russian Federation,415,80.688644840899997,59.271652837900000
416,9395,9395 Russian Federation,416,80.743110631999997,59.394199279799999
417,9396,9396 Russian Federation,417,80.758064245300005,59.435865310399997
418,9397,9397 Russian Federation,418,80.778896307099998,59.493911650999998
419,9398,9398 Russian Federation,419,80.793849920400007,59.535579589000001
420,9399,9399 Russian Federation,420,80.827714233300000,60.901435722899997
421,9390,9390 Russian Federation,421,81.104620763100002,60.836512179600000
422,9403,9403 Russian Federation,422,81.552927929099994,61.877061910300000
423,9404,9404 Russian Federation,423,81.590072220799996,61.701396430700001
424,9405,9405 Russian Federation,424,81.597548238300007,61.976983572400002
425,9410,9410 Russian Federation,425,80.975266262600002,63.978257393800000
426,9412,9412 Russian Federation,426,80.733151156000005,64.341110509600000
427,9413,9413 Russian Federation,427,81.606129558399999,62.796665687100003
428,9414,9414 Russian Federation,428,81.677941509799993,62.115269380000001
429,9415,9415 Russian Federation,429,81.708513500400002,62.962313703600003
430,9411,9411 Russian Federation,430,80.954429442899993,65.463103294099994
431,9293,9293 Russian Federation,431,79.931089677000003,51.501101696699997
432,9294,9294 Russian Federation,432,79.917335460000004,51.420208554200002
433,9342,9342 Russian Federation,433,76.189834570499997,62.392352996200003
434,9375,9375 Russian Federation,434,75.906527051899999,58.721821318099998
435,9376,9376 Russian Federation,435,75.956227656899998,59.004811657499999
436,9377,9377 Russian Federation,436,75.896171545000001,58.727634375199997
437,9378,9378 Russian Federation,437,79.906303742700004,58.630453343399999
438,9384,9384 Russian Federation,438,76.167960361499993,60.179175125000000
439,9297,9297 Russian Federation,439,71.380119299000000,53.556522336800001
440,9298,9298 Russian Federation,440,71.563034032700003,52.216102568600000
441,9299,9299 Russian Federation,441,71.115583107099994,54.218361565300000
442,9300,9300 Russian Federation,442,73.295880901100006,54.305083151700003
443,9304,9304 Russian Federation,443,71.186363250100001,52.715953473900001
444,9341,9341 Russian Federation,444,73.865863998999998,56.777436824200002
445,9301,9301 Russian Federation,445,70.648904050200002,55.874478949400000
446,9302,9302 Russian Federation,446,71.125980562799995,56.420042912200003
447,9348,9348 Russian Federation,447,70.568980240000002,57.038047487999997
448,11254,11254 Russian Federation,448,75.363473278000001,135.482042290999999
449,11255,11255 Russian Federation,449,75.411571027199997,135.446521447999999
450,11256,11256 Russian Federation,450,75.527271977200002,135.558579884000011
451,11257,11257 Russian Federation,451,75.664637669499996,135.539049092999988
452,11258,11258 Russian Federation,452,75.688416956099999,135.885500452999992
453,11663,11663 Russian Federation,453,76.649481699500001,148.403355123000011
454,11664,11664 Russian Federation,454,76.664930949600006,148.867208013000010
455,11665,11665 Russian Federation,455,76.634483346600007,148.408897289999999
456,11668,11668 Russian Federation,456,74.952954018400007,147.640870099000011
457,11669,11669 Russian Federation,457,75.214848744500003,146.093659755000004
458,11670,11670 Russian Federation,458,75.380295269300007,146.213461749000004
459,11671,11671 Russian Federation,459,75.514369972099999,146.321342364000003
460,11672,11672 Russian Federation,460,75.211380013300001,148.643180747000002
461,11689,11689 Russian Federation,461,76.115906287900003,152.580988622000007
462,11690,11690 Russian Federation,462,76.172459216199996,152.471144794999987
463,11691,11691 Russian Federation,463,76.205536575099998,152.648738721000001
464,11705,11705 Russian Federation,464,77.147369285400003,156.584565574000010
465,11273,11273 Russian Federation,465,74.022181821800004,135.783594255999986
466,11274,11274 Russian Federation,466,74.212835312999999,135.384077560000009
467,11275,11275 Russian Federation,467,74.140834126300007,135.866902296000006
468,11717,11717 Russian Federation,468,70.817686753999993,160.498409022999994
469,11718,11718 Russian Federation,469,70.830166985500000,160.453293194999986
470,11719,11719 Russian Federation,470,70.862225711400001,160.429917840000002
471,11720,11720 Russian Federation,471,70.908358984200007,160.410408014000012
472,11721,11721 Russian Federation,472,70.914948738899994,160.580464718999991
473,11734,11734 Russian Federation,473,70.770153026599999,161.572014897000003
474,3345,3345 Russian Federation,474,70.988890856400005,-178.702493142000009
475,3346,3346 Russian Federation,475,67.918781295499997,-180.000000037000007
476,3347,3347 Russian Federation,476,68.366484565500002,-177.782916610000001
477,3348,3348 Russian Federation,477,67.125499739700004,-180.000000035999989
478,3349,3349 Russian Federation,478,65.912040723900006,-180.000000034000010
479,3350,3350 Russian Federation,479,65.625808729200003,-179.326660188999995
480,3351,3351 Russian Federation,480,65.474943032499993,-177.959410076000012
481,3352,3352 Russian Federation,481,66.910946745900006,-174.795131787000003
482,3353,3353 Russian Federation,482,64.813308729499994,-175.005584742999986
483,3354,3354 Russian Federation,483,66.532623687099999,-174.038772542999993
484,3355,3355 Russian Federation,484,66.783176437600005,-174.003021267000008
485,3356,3356 Russian Federation,485,67.086935224699999,-173.907134393000007
486,3358,3358 Russian Federation,486,66.960537467899996,-172.237751986000006
487,3359,3359 Russian Federation,487,66.584790715599993,-171.156776922000006
488,3360,3360 Russian Federation,488,65.749340888099994,-171.251405884000008
489,2566,2566 Russian Federation,489,69.644053624300000,176.894406720999996
490,2564,2564 Russian Federation,490,67.053672804800001,179.999999964000011
491,2565,2565 Russian Federation,491,68.695751205700006,179.999999962000004
492,3357,3357 Russian Federation,492,64.463209652399996,-173.037333382000014
493,3361,3361 Russian Federation,493,64.616383165299993,-172.798390729000005
494,3362,3362 Russian Federation,494,64.722699343499997,-172.412101213999989
495,4977,4977 Russian Federation,495,64.617007314700004,-172.627038964999997
496,11964,11964 Russian Federation,496,71.321802664700002,179.247377645999990
497,9263,9263 Russian Federation,497,65.023391729699995,35.657730518100003
498,4980,4980 United States,498,63.301595916300002,-170.298780448999992
499,4981,4981 United States,499,60.415477727199999,-172.641174387000007
500,3383,3383 Canada,500,69.558367288900001,-139.596048364000012
501,3451,3451 Canada,501,55.104457927500000,-129.965219673000007
502,5686,5686 Canada,502,59.653739919099998,-80.231391853000005
503,5697,5697 Canada,503,59.771133539799997,-80.011653363199997
504,5761,5761 Canada,504,56.362567426200002,-79.827689791200001
505,5745,5745 Canada,505,57.437391269800003,-79.817951152600003
506,5746,5746 Canada,506,57.457706440099997,-79.833824107799998
507,5747,5747 Canada,507,57.481731427800000,-79.732964600700001
508,5765,5765 Canada,508,56.773030835000000,-79.852963301000003
509,5843,5843 Canada,509,56.870064017700003,-79.802017315000001
510,5902,5902 Canada,510,56.737904471900002,-79.483919338000007
511,5907,5907 Canada,511,56.194304376700003,-79.455913565100005
512,6122,6122 Canada,512,55.941181405999998,-79.045193258599994
513,6164,6164 Canada,513,56.286300623099997,-78.818575244399995
514,5091,5091 Canada,514,53.627447788200001,-132.382081650999993
515,5099,5099 Canada,515,54.507650266600002,-130.833439413000008
516,5102,5102 Canada,516,52.597658235200001,-131.553431947000007
517,5104,5104 Canada,517,52.714961067899999,-131.770867237000004
518,5107,5107 Canada,518,52.029082098000003,-131.111070129000012
519,7079,7079 Denmark,519,76.176275197899997,-64.885916336899996
520,7430,7430 Denmark,520,77.493269522099993,-66.463115372900006
521,7532,7532 Denmark,521,76.070490632900004,-65.101459792599996
522,7034,7034 Denmark,522,79.514439984299997,-64.845037151800000
523,7080,7080 Denmark,523,76.186872339000004,-64.695187519300006
524,7081,7081 Denmark,524,76.259561134099997,-64.677984903300000
525,7082,7082 Denmark,525,76.230775368500005,-64.485858324600002
526,7083,7083 Denmark,526,76.257199427499998,-64.219485327900003
527,7084,7084 Denmark,527,76.142072239000001,-63.928657846500002
528,7085,7085 Denmark,528,76.295097353599999,-63.530287635500002
529,7086,7086 Denmark,529,76.350280641900000,-63.123640343900000
530,7087,7087 Denmark,530,76.249467522399996,-62.850371210600002
531,7088,7088 Denmark,531,76.227424035699997,-62.758893237700001
532,7089,7089 Denmark,532,76.258091110300001,-62.731034196400003
533,7090,7090 Denmark,533,76.261646487799993,-62.603942756300000
534,7091,7091 Denmark,534,76.274458216699998,-62.328401103600001
535,7092,7092 Denmark,535,76.202422500699996,-61.764526592700001
536,7093,7093 Denmark,536,76.173901539499994,-61.270829410300003
537,7094,7094 Denmark,537,76.160838675099995,-61.018908073799999
538,7095,7095 Denmark,538,75.999145429899997,-60.698887014199997
539,7096,7096 Denmark,539,76.060208839200001,-60.476002237400003
540,7097,7097 Denmark,540,75.988319386699999,-60.134094126800001
541,7098,7098 Denmark,541,75.932693950599997,-59.879956293699998
542,7099,7099 Denmark,542,75.965194971100004,-59.757245523000002
543,7100,7100 Denmark,543,75.867711334199996,-59.388148867399998
544,7101,7101 Denmark,544,75.706673007399999,-58.853943047300000
545,7102,7102 Denmark,545,75.412983865399994,-58.444475932099998
546,7196,7196 Denmark,546,80.714681493200004,-16.760088316600001
547,7216,7216 Denmark,547,80.240359200200004,-18.827739854800001
548,8290,8290 Denmark,548,80.104301085100005,-19.508944513399999
549,7192,7192 Denmark,549,80.392986120399996,-16.507828442600001
550,7193,7193 Denmark,550,80.553382849700000,-16.416666885600002
551,7194,7194 Denmark,551,80.564146127699999,-16.833523743400001
552,7195,7195 Denmark,552,80.603978729100007,-17.229177708900000
553,7206,7206 Denmark,553,79.746253740800000,-18.554788638600002
554,7207,7207 Denmark,554,80.112518287200004,-18.583332917000000
555,7208,7208 Denmark,555,80.100027478499996,-19.205907222800001
556,7209,7209 Denmark,556,80.018166582199996,-19.854211067500000
557,7210,7210 Denmark,557,79.956340741299996,-20.103463460299999
558,7191,7191 Denmark,558,81.711298318800004,-12.735694658700000
559,7198,7198 Denmark,559,77.711073835099995,-20.326550582799999
560,7199,7199 Denmark,560,77.583442665199996,-21.625313678200001
561,7200,7200 Denmark,561,77.618667232799993,-21.522029244199999
562,7201,7201 Denmark,562,77.685888950800006,-21.624976444200001
563,7202,7202 Denmark,563,78.264022804400000,-21.377082738999999
564,7203,7203 Denmark,564,78.871799949500002,-20.372004348099999
565,7204,7204 Denmark,565,79.202766395300003,-19.566667465799998
566,7211,7211 Denmark,566,79.817101871999995,-20.195039854099999
567,7212,7212 Denmark,567,79.825495191900004,-20.101122503599999
568,7213,7213 Denmark,568,79.835449195799995,-20.017707726400001
569,7214,7214 Denmark,569,79.820189118000002,-20.021875316900001
570,7215,7215 Denmark,570,79.765939943899994,-20.248684605699999
571,7218,7218 Denmark,571,77.398135257400000,-19.815709751100002
572,7224,7224 Denmark,572,76.954127733099995,-20.275241378899999
573,7225,7225 Denmark,573,76.651644388299999,-22.576514012800001
574,7226,7226 Denmark,574,76.306930519000005,-21.065002370399998
575,7228,7228 Denmark,575,75.959125401700007,-20.645879302800001
576,7231,7231 Denmark,576,74.455781065300002,-20.744781722999999
577,8247,8247 Denmark,577,77.991637180300003,-21.281683912700000
578,8249,8249 Denmark,578,76.562932878300003,-21.258856456899998
579,8271,8271 Denmark,579,76.503129005999995,-20.927268348799998
580,8279,8279 Denmark,580,78.160283259799996,-20.540666163099999
581,8281,8281 Denmark,581,76.417897338200007,-20.356102830499999
582,8282,8282 Denmark,582,76.399717883099996,-20.112330515400000
583,8283,8283 Denmark,583,76.390918797300003,-20.355959377500000
584,8284,8284 Denmark,584,76.309280110299994,-20.742497164200000
585,8285,8285 Denmark,585,76.274318762700005,-20.429673953599998
586,8286,8286 Denmark,586,75.965664038800000,-20.162204332200002
587,8288,8288 Denmark,587,77.618521612600006,-20.228523916899999
588,8289,8289 Denmark,588,74.903045631099999,-20.183608946900002
589,8292,8292 Denmark,589,77.519124549400004,-19.938293681899999
590,8306,8306 Denmark,590,77.912300318400000,-19.853779965400001
591,7205,7205 Denmark,591,79.538258157000001,-19.687580707500000
592,7219,7219 Denmark,592,77.340533698399994,-18.388617175299999
593,7220,7220 Denmark,593,77.238029456400000,-18.213829921500000
594,7221,7221 Denmark,594,77.217197394600007,-18.204265522000000
595,7222,7222 Denmark,595,77.171813941300002,-18.183431553199998
596,7223,7223 Denmark,596,77.018350770100000,-18.133741676300001
597,7227,7227 Denmark,597,76.107086644700004,-19.677960071400001
598,8293,8293 Denmark,598,76.851660782500005,-19.689820683499999
599,8294,8294 Denmark,599,78.380981314200000,-19.595049071799998
600,8295,8295 Denmark,600,76.700593563900000,-19.744171729200001
601,8296,8296 Denmark,601,76.712452713700003,-19.613829162100000
602,8297,8297 Denmark,602,76.697941903499995,-19.672188989100000
603,8298,8298 Denmark,603,78.733127891099997,-19.543480318800000
604,8299,8299 Denmark,604,78.833360269600007,-19.676353758800001
605,8300,8300 Denmark,605,78.870109534899996,-19.569055469399999
606,8301,8301 Denmark,606,78.891517616000002,-19.506555469399999
607,8302,8302 Denmark,607,78.912349677700007,-19.445731075099999
608,8303,8303 Denmark,608,78.926304685600002,-19.404315075700001
609,8304,8304 Denmark,609,78.861306881299996,-19.296023384900000
610,8305,8305 Denmark,610,79.224082193499996,-19.417536121600001
611,8308,8308 Denmark,611,78.319936291800005,-19.347203848300001
612,8309,8309 Denmark,612,78.399185690199999,-19.393985549100002
613,8310,8310 Denmark,613,78.414008279399994,-19.360490647199999
614,8311,8311 Denmark,614,78.420337979699994,-19.318792644399998
615,8312,8312 Denmark,615,78.335369130000004,-19.179203952100000
